"","x"
"CL0000192.1246",102
"CL0000192.1247",110
"CL0000192.1248",103
"CL0000192.1249",110
"CL0000192.1250",102
"CL0000192.1251",103
"CL0000192.1252",104
"CL0000192.1253",109
"CL0000192.1254",101
"CL0000192.1255",108
"CL0000192.1256",108
"CL0000192.1257",104
"CL0000192.1258",112
"CL0000192.1259",109
"CL0000192.1260",109
"CL0000192.1261",111
"CL0000192.1262",109
"CL0000192.1263",110
"CL0000192.1264",110
"CL0000192.1265",102
"CL0000192.1266",101
"CL0000192.1267",111
"CL0000192.1268",108
"CL0000192.1269",111
"CL0000192.1270",111
"CL0000192.1271",104
"CL0000192.1272",107
"CL0000192.1273",111
"CL0000192.1274",109
"CL0000192.1275",112
"CL0000192.1276",111
"CL0000192.1277",101
"CL0000192.1278",111
"CL0000192.1279",105
"CL0000192.1280",108
"CL0000192.1281",101
"CL0000192.1282",111
"CL0000192.1283",103
"CL0000192.1284",105
"CL0000192.1285",102
"CL0000192.1286",101
"CL0000192.1287",108
"CL0000192.1288",108
"CL0000192.1289",108
"CL0000192.1290",111
"CL0000192.1291",108
"CL0000192.1292",111
"CL0000192.1293",102
"CL0000192.1294",110
"CL0000192.1295",111
"CL0000192.1296",106
"CL0000192.1297",112
"CL0000192.1298",106
"CL0000192.1299",110
"CL0000192.1300",104
"CL0000192.1301",111
"CL0000192.1302",112
"CL0000192.1303",109
"CL0000192.1304",111
"CL0000192.1305",109
"CL0000192.1306",112
"CL0000192.1307",108
"CL0000192.1308",108
"CL0000192.1309",102
"CL0000192.1310",109
"CL0000192.1311",101
"CL0000192.1312",110
"CL0000192.1313",103
"CL0000192.1314",111
"CL0000192.1315",109
"CL0000192.1316",109
"CL0000192.1317",108
"CL0000192.1318",111
"CL0000192.1319",112
"CL0000192.1320",103
"CL0000192.1321",108
"CL0000192.1322",111
"CL0000192.1323",112
"CL0000192.1324",101
"CL0000192.1325",99
"CL0000192.1326",112
"CL0000192.1327",112
"CL0000192.1328",102
"CL0000192.1329",111
"CL0000192.1330",102
"CL0000192.1331",108
"CL0000192.1332",112
"CL0000192.1333",111
"CL0000192.1334",101
"CL0000192.1335",102
"CL0000192.1336",102
"CL0000192.1337",110
"CL0000192.1338",112
"CL0000192.1339",102
"CL0000192.1340",104
"CL0000192.1341",112
"CL0000192.1342",110
"CL0000192.1343",101
"CL0000192.1344",112
"CL0000192.1345",102
"CL0000192.1346",102
"CL0000192.1347",101
"CL0000192.1348",104
"CL0000192.1349",103
"CL0000192.1350",112
"CL0000192.1351",111
"CL0000192.1352",109
"CL0000192.1353",102
"CL0000192.1354",112
"CL0000192.1355",108
"CL0000192.1356",112
"CL0000192.1357",111
"CL0000192.1358",105
"CL0000192.1359",109
"CL0000192.1360",111
"CL0000192.1361",108
"CL0000192.1362",111
"CL0000192.1363",109
"CL0000192.1364",102
"CL0000192.1365",108
"CL0000192.1366",108
"CL0000192.1367",111
"CL0000192.1368",108
"CL0000192.1369",112
"CL0000192.1370",102
"CL0000192.1371",102
"CL0000192.1372",110
"CL0000192.1373",101
"CL0000192.1374",104
"CL0000192.1375",104
"CL0000192.1376",111
"CL0000192.1377",103
"CL0000192.1378",101
"CL0000192.1379",101
"CL0000192.1380",108
"CL0000192.1381",101
"CL0000192.1382",111
"CL0000192.1383",110
"CL0000192.1384",109
"CL0000192.1385",111
"CL0000192.1386",109
"CL0000192.1387",102
"CL0000192.1388",109
"CL0000192.1389",103
"CL0000192.1390",102
"CL0000192.1391",102
"CL0000192.1392",108
"CL0000192.1393",101
"CL0000192.1394",106
"CL0000192.1395",104
"CL0000192.1396",111
"CL0000192.1397",101
"CL0000192.1398",102
"CL0000192.1399",101
"CL0000192.1400",110
"CL0000192.1401",111
"CL0000192.1402",108
"CL0000192.1403",103
"CL0000192.1404",101
"CL0000192.1405",104
"CL0000192.1406",111
"CL0000192.1407",101
"CL0000192.1408",102
"CL0000192.1409",105
"CL0000192.1410",102
"CL0000192.1411",109
"CL0000192.1412",108
"CL0000192.1413",109
"CL0000192.1414",102
"CL0000192.1415",111
"CL0000192.1416",109
"CL0000192.1417",110
"CL0000192.1418",108
"CL0000192.1419",109
"CL0000192.1420",102
"CL0000192.1421",105
"CL0000192.1422",103
"CL0000192.1423",101
"CL0000192.1424",110
"CL0000192.1425",109
"CL0000192.1426",108
"CL0000192.1427",108
"CL0000192.1428",103
"CL0000192.1429",109
"CL0000192.1430",109
"CL0000192.1431",104
"CL0000192.1432",109
"CL0000192.1433",108
"CL0000192.1434",108
"CL0000192.1435",109
"CL0000192.1436",101
"CL0000192.1437",108
"CL0000192.1438",101
"CL0000192.1439",102
"CL0000192.1440",105
"CL0000192.1441",112
"CL0000192.1442",102
"CL0000192.1443",102
"CL0000192.1444",105
"CL0000192.1445",110
"CL0000192.1446",112
"CL0000192.1447",108
"CL0000192.1448",101
"CL0000192.1449",110
"CL0000192.1450",102
"CL0000192.1451",104
"CL0000192.1452",107
"CL0000192.1453",109
"CL0000192.1454",110
"CL0000192.1455",110
"CL0000192.1456",109
"CL0000192.1457",102
"CL0000192.1458",104
"CL0000192.1459",110
"CL0000192.1460",109
"CL0000192.1461",108
"CL0000192.1462",110
"CL0000192.1463",108
"CL0000192.1464",105
"CL0000192.1465",111
"CL0000192.1466",101
"CL0000192.1467",108
"CL0000192.1468",102
"CL0000192.1469",108
"CL0000192.1470",112
"CL0000192.1471",103
"CL0000192.1472",102
"CL0000192.1473",103
"CL0000192.1474",102
"CL0000192.1475",102
"CL0000192.1476",98
"CL0000192.1477",108
"CL0000192.1478",109
"CL0000192.1479",107
"CL0000192.1480",111
"CL0000192.1481",104
"CL0000192.1482",108
"CL0000192.1483",104
"CL0000192.1484",108
"CL0000192.1485",102
"CL0000192.1486",101
"CL0000192.1487",102
"CL0000192.1488",103
"CL0000192.1489",111
"CL0000192.1490",112
"CL0000192.1491",102
"CL0000192.1492",102
"CL0000192.1493",101
"CL0000192.1494",109
"CL0000192.1495",106
"CL0000192.1496",101
"CL0000192.1497",102
"CL0000192.1498",108
"CL0000192.1499",102
"CL0000192.1500",102
"CL0000192.1501",109
"CL0000192.1502",109
"CL0000192.1503",112
"CL0000192.1504",108
"CL0000192.1505",109
"CL0000192.1506",103
"CL0000192.1507",101
"CL0000192.1508",104
"CL0000192.1509",111
"CL0000192.1510",109
"CL0000192.1511",102
"CL0000192.1512",108
"CL0000192.1513",101
"CL0000192.1514",111
"CL0000192.1515",110
"CL0000192.1516",111
"CL0000192.1517",111
"CL0000192.1518",110
"CL0000192.1519",111
"CL0000192.1520",102
"CL0000192.1521",101
"CL0000192.1522",108
"CL0000192.1523",111
"CL0000192.1524",112
"CL0000192.1525",101
"CL0000192.1526",112
"CL0000192.1527",111
"CL0000192.1528",111
"CL0000192.1529",112
"CL0000192.1530",102
"CL0000192.1531",111
"CL0000192.1532",104
"CL0000192.1533",101
"CL0000192.1534",111
"CL0000192.1535",105
"CL0000192.1536",108
"CL0000192.1537",111
"CL0000192.1538",112
"CL0000192.1539",102
"CL0000192.1540",112
"CL0000192.1541",109
"CL0000192.1542",111
"CL0000192.1543",111
"CL0000192.1544",104
"CL0000192.1545",105
"CL0000192.1546",105
"CL0000192.1547",111
"CL0000192.1548",104
"CL0000192.1549",110
"CL0000192.1550",110
"CL0000192.1551",112
"CL0000192.1552",101
"CL0000192.1553",102
"CL0000192.1554",108
"CL0000192.1555",101
"CL0000192.1556",107
"CL0000192.1557",110
"CL0000192.1558",99
"CL0000192.1559",108
"CL0000192.1560",105
"CL0000192.1561",98
"CL0000192.1562",109
"CL0000192.1563",104
"CL0000192.1564",101
"CL0000192.1565",102
"CL0000192.1566",108
"CL0000192.1567",109
"CL0000192.1568",109
"CL0000192.1569",100
"CL0000192.1570",108
"CL0000192.1571",108
"CL0000192.1572",109
"CL0000192.1573",104
"CL0000192.1574",103
"CL0000192.1575",102
"CL0000192.1576",102
"CL0000192.1577",110
"CL0000192.1578",110
"CL0000192.1579",102
"CL0000192.1580",109
"CL0000192.1581",116
"CL0000192.1582",102
"CL0000192.1583",111
"CL0000192.1584",102
"CL0000192.1585",104
"CL0000192.1586",102
"CL0000192.1587",108
"CL0000192.1588",111
"CL0000192.1589",112
"CL0000192.1590",110
"CL0000192.1591",104
"CL0000192.1592",110
"CL0000192.1593",102
"CL0000192.1594",101
"CL0000192.1595",102
"CL0000192.1596",109
"CL0000192.1597",108
"CL0000192.1598",98
"CL0000192.1599",103
"CL0000192.1600",102
"CL0000192.1601",101
"CL0000192.1602",102
"CL0000192.1603",104
"CL0000192.1604",109
"CL0000192.1605",102
"CL0000192.1606",111
"CL0000192.1607",102
"CL0000192.1608",109
"CL0000192.1609",100
"CL0000192.1610",102
"CL0000192.1611",108
"CL0000192.1612",103
"CL0000192.1613",110
"CL0000192.1614",103
"CL0000192.1615",108
"CL0000192.1616",105
"CL0000192.1617",110
"CL0000192.1618",110
"CL0000192.1619",109
"CL0000192.1620",102
"CL0000192.1621",102
"CL0000192.1622",110
"CL0000192.1623",110
"CL0000192.1624",103
"CL0000192.1625",110
"CL0000192.1626",112
"CL0000192.1627",102
"CL0000192.1628",102
"CL0000192.1629",110
"CL0000192.1630",111
"CL0000192.1631",111
"CL0000192.1632",102
"CL0000192.1633",109
"CL0000192.1634",108
"CL0000192.1635",101
"CL0000192.1636",110
"CL0000192.1637",101
"CL0000192.1638",110
"CL0000192.1639",109
"CL0000192.1640",109
"CL0000192.1641",110
"CL0000192.1642",108
"CL0000192.1643",108
"CL0000192.1644",109
"CL0000192.1645",110
"CL0000192.1646",112
"CL0000192.1647",108
"CL0000192.1648",112
"CL0000192.1649",106
"CL0000192.1650",102
"CL0000192.1651",102
"CL0000192.1652",102
"CL0000192.1653",104
"CL0000192.1654",102
"CL0000192.1655",108
"CL0000192.1656",109
"CL0000192.1657",112
"CL0000192.1658",108
"CL0000192.1659",102
"CL0000192.1660",109
"CL0000192.1661",102
"CL0000192.1662",108
"CL0000192.1663",109
"CL0000192.1664",101
"CL0000192.1665",103
"CL0000192.1666",102
"CL0000192.1667",105
"CL0000192.1668",109
"CL0000192.1669",110
"CL0000192.1670",106
"CL0000192.1671",111
"CL0000192.1672",101
"CL0000192.1673",101
"CL0000192.1674",103
"CL0000192.1675",109
"CL0000192.1676",104
"CL0000192.1677",105
"CL0000192.1678",109
"CL0000192.1679",101
"CL0000192.1680",103
"CL0000192.1681",112
"CL0000192.1682",102
"CL0000192.1683",108
"CL0000192.1684",109
"CL0000192.1685",101
"CL0000192.1686",105
"CL0000192.1687",108
"CL0000192.1688",103
"CL0000192.1689",111
"CL0000192.1690",111
"CL0000192.1691",103
"CL0000192.1692",103
"CL0000192.1693",111
"CL0000192.1694",108
"CL0000192.1695",101
"CL0000192.1696",105
"CL0000192.1697",109
"CL0000192.1698",102
"CL0000192.1699",111
"CL0000192.1700",104
"CL0000192.1701",103
"CL0000192.1702",109
"CL0000192.1703",104
"CL0000192.1704",103
"CL0000192.1705",109
"CL0000192.1706",100
"CL0000192.1707",104
"CL0000192.1708",108
"CL0000192.1709",112
"CL0000192.1710",109
"CL0000192.1711",104
"CL0000192.1712",107
"CL0000192.1713",101
"CL0000192.1714",101
"CL0000192.1715",111
"CL0000192.1716",107
"CL0000192.1717",105
"CL0000192.1718",102
"CL0000192.1719",102
"CL0000192.1720",104
"CL0000192.1721",100
"CL0000192.1722",111
"CL0000192.1723",111
"CL0000192.1724",108
"CL0000192.1725",104
"CL0000192.1726",111
"CL0000192.1727",109
"CL0000192.1728",108
"CL0000192.1729",111
"CL0000192.1730",103
"CL0000192.1731",102
"CL0000192.1732",104
"CL0000192.1733",101
"CL0000192.1734",109
"CL0000192.1735",108
"CL0000192.1736",103
"CL0000192.1737",109
"CL0000192.1738",102
"CL0000192.1739",112
"CL0000192.1740",101
"CL0000192.1741",109
"CL0000192.1742",112
"CL0000192.1743",101
"CL0000192.1744",112
"CL0000192.1745",102
"CL0000192.1746",101
"CL0000192.1747",111
"CL0000192.1748",102
"CL0000192.1749",102
"CL0000192.1750",105
"CL0000192.1751",112
"CL0000192.1752",108
"CL0000192.1753",105
"CL0000192.1754",110
"CL0000192.1755",108
"CL0000192.1756",103
"CL0000192.1757",108
"CL0000192.1758",102
"CL0000192.1759",111
"CL0000192.1760",102
"CL0000192.1761",112
"CL0000192.1762",109
"CL0000192.1763",101
"CL0000192.1764",109
"CL0000192.1765",102
"CL0000192.1766",111
"CL0000192.1767",103
"CL0000192.1768",101
"CL0000192.1769",111
"CL0000192.1770",108
"CL0000192.1771",104
"CL0000192.1772",111
"CL0000192.1773",109
"CL0000192.1774",110
"CL0000192.1775",99
"CL0000192.1776",112
"CL0000192.1777",101
"CL0000192.1778",101
"CL0000192.1779",102
"CL0000192.1780",104
"CL0000192.1781",103
"CL0000192.1782",103
"CL0000192.1783",109
"CL0000192.1784",101
"CL0000192.1785",111
"CL0000192.1786",107
"CL0000192.1787",100
"CL0000192.1788",102
"CL0000192.1789",102
"CL0000192.1790",108
"CL0000192.1791",101
"CL0000192.1792",112
"CL0000192.1793",102
"CL0000192.1794",112
"CL0000192.1795",108
"CL0000192.1796",101
"CL0000192.1797",101
"CL0000192.1798",108
"CL0000192.1799",106
"CL0000192.1800",108
"CL0000192.1801",111
"CL0000192.1802",108
"CL0000192.1803",108
"CL0000192.1804",104
"CL0000192.1805",109
"CL0000192.1806",111
"CL0000192.1807",110
"CL0000192.1808",101
"CL0000192.1809",108
"CL0000192.1810",109
"CL0000192.1811",109
"CL0000192.1812",110
"CL0000192.1813",112
"CL0000192.1814",102
"CL0000192.1815",109
"CL0000192.1816",112
"CL0000192.1817",101
"CL0000192.1818",109
"CL0000192.1819",108
"CL0000192.1820",109
"CL0000192.1821",103
"CL0000192.1822",110
"CL0000192.1823",111
"CL0000192.1824",108
"CL0000192.1825",101
"CL0000192.1826",111
"CL0000192.1827",101
"CL0000192.1828",112
"CL0000192.1829",103
"CL0000192.1830",108
"CL0000192.1831",105
"CL0000192.1832",111
"CL0000192.1833",108
"CL0000192.1834",104
"CL0000192.1835",101
"CL0000192.1836",108
"CL0000192.1837",111
"CL0000192.1838",107
"CL0000192.1839",110
"CL0000192.1840",102
"CL0000192.1841",100
"CL0000192.1842",109
"CL0000192.1843",101
"CL0000192.1844",108
"CL0000192.1845",111
"CL0000192.1846",109
"CL0000192.1847",105
"CL0000192.1848",104
"CL0000192.1849",102
"CL0000192.1850",101
"CL0000192.1851",111
"CL0000192.1852",103
"CL0000192.1853",101
"CL0000192.1854",115
"CL0000192.1855",107
"CL0000192.1856",106
"CL0000192.1857",109
"CL0000192.1858",110
"CL0000192.1859",109
"CL0000192.1860",102
"CL0000192.1861",101
"CL0000192.1862",101
"CL0000192.1863",102
"CL0000192.1864",102
"CL0000192.1865",104
"CL0000192.1866",109
"CL0000192.1867",110
"CL0000192.1868",103
"CL0000192.1869",108
"CL0000192.1870",108
"CL0000192.1871",109
"CL0000192.1872",109
"CL0000192.1873",108
"CL0000192.1874",101
"CL0000192.1875",108
"CL0000192.1876",112
"CL0000192.1877",112
"CL0000192.1878",108
"CL0000192.1879",108
"CL0000192.1880",111
"CL0000192.1881",105
"CL0000192.1882",103
"CL0000192.1883",108
"CL0000192.1884",104
"CL0000192.1885",104
"CL0000192.1886",111
"CL0000192.1887",108
"CL0000192.1888",102
"CL0000192.1889",102
"CL0000192.1890",110
"CL0000192.1891",106
"CL0000192.1892",111
"CL0000192.1893",101
"CL0000192.1894",109
"CL0000192.1895",107
"CL0000192.1896",108
"CL0000192.1897",108
"CL0000192.1898",100
"CL0000192.1899",111
"CL0000192.1900",101
"CL0000192.1901",102
"CL0000192.1902",111
"CL0000192.1903",111
"CL0000192.1904",106
"CL0000192.1905",101
"CL0000192.1906",112
"CL0000192.1907",111
"CL0000192.1908",103
"CL0000192.1909",109
"CL0000192.1910",104
"CL0000192.1911",103
"CL0000192.1912",115
"CL0000192.1913",112
"CL0000192.1914",102
"CL0000192.1915",111
"CL0000192.1916",101
"CL0000192.1917",116
"CL0000192.1918",112
"CL0000192.1919",108
"CL0000192.1920",105
"CL0000192.1921",102
"CL0000192.1922",112
"CL0000192.1923",102
"CL0000192.1924",108
"CL0000192.1925",105
"CL0000192.1926",104
"CL0000192.1927",102
"CL0000192.1928",102
"CL0000192.1929",103
"CL0000192.1930",108
"CL0000192.1931",109
"CL0000192.1932",109
"CL0000192.1933",111
"CL0000192.1934",111
"CL0000192.1935",111
"CL0000192.1936",110
"CL0000192.1937",102
"CL0000192.1938",109
"CL0000192.1939",105
"CL0000192.1940",101
"CL0000192.1941",112
"CL0000192.1942",102
"CL0000192.1943",102
"CL0000192.1944",110
"CL0000192.1945",105
"CL0000192.1946",102
"CL0000192.1947",109
"CL0000192.1948",111
"CL0000192.1949",102
"CL0000192.1950",102
"CL0000192.1951",103
"CL0000192.1952",101
"CL0000192.1953",102
"CL0000192.1954",111
"CL0000192.1955",109
"CL0000192.1956",112
"CL0000192.1957",111
"CL0000192.1958",112
"CL0000192.1959",108
"CL0000192.1960",108
"CL0000192.1961",106
"CL0000192.1962",103
"CL0000192.1963",110
"CL0000192.1964",105
"CL0000192.1965",111
"CL0000192.1966",109
"CL0000192.1967",109
"CL0000192.1968",99
"CL0000192.1969",109
"CL0000192.1970",102
"CL0000192.1971",108
"CL0000192.1972",111
"CL0000192.1973",109
"CL0000192.1974",102
"CL0000192.1975",100
"CL0000192.1976",109
"CL0000192.1977",105
"CL0000192.1978",104
"CL0000192.1979",102
"CL0000192.1980",108
"CL0000192.1981",100
"CL0000192.1982",111
"CL0000192.1983",109
"CL0000192.1984",112
"CL0000192.1985",102
"CL0000192.1986",105
"CL0000192.1987",104
"CL0000192.1988",104
"CL0000192.1989",108
"CL0000192.1990",102
"CL0000192.1991",108
"CL0000192.1992",109
"CL0000192.1993",106
"CL0000192.1994",110
"CL0000192.1995",102
"CL0000192.1996",104
"CL0000192.1997",111
"CL0000192.1998",109
"CL0000192.1999",105
"CL0000192.2000",104
"CL0000192.2001",109
"CL0000192.2002",104
"CL0000192.2003",111
"CL0000192.2004",108
"CL0000192.2005",102
"CL0000192.2006",101
"CL0000192.2007",105
"CL0000192.2008",108
"CL0000192.2009",116
"CL0000192.2010",108
"CL0000192.2011",101
"CL0000192.2012",107
"CL0000192.2013",109
"CL0000192.2014",104
"CL0000192.2015",102
"CL0000192.2016",109
"CL0000192.2017",109
"CL0000192.2018",112
"CL0000192.2019",109
"CL0000192.2020",103
"CL0000192.2021",102
"CL0000192.2022",109
"CL0000192.2023",99
"CL0000192.2024",112
"CL0000192.2025",110
"CL0000192.2026",109
"CL0000192.2027",102
"CL0000192.2028",110
"CL0000192.2029",108
"CL0000192.2030",102
"CL0000192.2031",111
"CL0000192.2032",110
"CL0000192.2033",108
"CL0000192.2034",108
"CL0000192.2035",100
"CL0000192.2036",103
"CL0000192.2037",102
"CL0000192.2038",102
"CL0000057",76
"CL0000057.1",75
"CL0000057.2",75
"CL0000057.3",77
"CL0000057.4",74
"CL0000057.5",76
"CL0000057.6",74
"CL0000057.7",77
"CL0000057.8",77
"CL0000057.9",92
"CL0000057.10",75
"CL0000057.11",77
"CL0000057.12",77
"CL0000057.13",130
"CL0000057.14",130
"CL0000057.15",75
"CL0000057.16",77
"CL0000057.17",75
"CL0000057.18",130
"CL0000057.19",75
"CL0000057.20",77
"CL0000057.21",75
"CL0000057.22",77
"CL0000057.23",77
"CL0000057.24",77
"CL0000057.25",77
"CL0000057.26",76
"CL0000057.27",75
"CL0000057.28",75
"CL0000057.29",74
"CL0000057.30",74
"CL0000057.31",61
"CL0000057.32",130
"CL0000057.33",76
"CL0000057.34",74
"CL0000057.35",76
"CL0000057.36",77
"CL0000057.37",75
"CL0000057.38",76
"CL0000057.39",77
"CL0000057.40",75
"CL0000057.41",77
"CL0000057.42",76
"CL0000057.43",77
"CL0000057.44",77
"CL0000057.45",75
"CL0000057.46",74
"CL0000057.47",77
"CL0000057.48",75
"CL0000057.49",76
"CL0000057.50",77
"CL0000057.51",74
"CL0000057.52",61
"CL0000057.53",75
"CL0000057.54",77
"CL0000057.55",74
"CL0000057.56",75
"CL0000057.57",77
"CL0000057.58",131
"CL0000057.59",76
"CL0000057.60",77
"CL0000057.61",75
"CL0000057.62",75
"CL0000057.63",74
"CL0000057.64",77
"CL0000057.65",75
"CL0000057.66",75
"CL0000057.67",76
"CL0000057.68",61
"CL0000057.69",77
"CL0000057.70",77
"CL0000057.71",76
"CL0000057.72",77
"CL0000057.73",77
"CL0000057.74",74
"CL0000057.75",61
"CL0000057.76",74
"CL0000057.77",75
"CL0000057.78",76
"CL0000057.79",77
"CL0000057.80",76
"CL0000057.81",130
"CL0000057.82",74
"CL0000057.83",77
"CL0000057.84",77
"CL0000057.85",77
"CL0000057.86",77
"CL0000057.87",76
"CL0000057.88",74
"CL0000057.89",76
"CL0000057.90",75
"CL0000057.91",76
"CL0000057.92",75
"CL0000057.93",77
"CL0000057.94",77
"CL0000057.95",75
"CL0000057.96",75
"CL0000057.97",77
"CL0000057.98",77
"CL0000057.99",77
"CL0000057.100",75
"CL0000057.101",76
"CL0000057.102",76
"CL0000057.103",77
"CL0000057.104",76
"CL0000057.105",75
"CL0000057.106",75
"CL0000057.107",77
"CL0000057.108",77
"CL0000057.109",76
"CL0000057.110",60
"CL0000057.111",74
"CL0000057.112",77
"CL0000057.113",74
"CL0000057.114",74
"CL0000057.115",75
"CL0000057.116",77
"CL0000057.117",74
"CL0000057.118",77
"CL0000057.119",75
"CL0000057.120",77
"CL0000057.121",74
"CL0000057.122",76
"CL0000057.123",75
"CL0000057.124",76
"CL0000057.125",76
"CL0000057.126",76
"CL0000057.127",75
"CL0000057.128",76
"CL0000057.129",74
"CL0000057.130",77
"CL0000057.131",74
"CL0000057.132",77
"CL0000057.133",130
"CL0000057.134",75
"CL0000057.135",74
"CL0000057.136",74
"CL0000057.137",75
"CL0000057.138",76
"CL0000057.139",75
"CL0000057.140",75
"CL0000057.141",75
"CL0000057.142",130
"CL0000057.143",75
"CL0000057.144",61
"CL0000057.145",75
"CL0000057.146",76
"CL0000057.147",77
"CL0000057.148",77
"CL0000057.149",74
"CL0000057.150",75
"CL0000057.151",77
"CL0000057.152",75
"CL0000057.153",131
"CL0000057.154",77
"CL0000057.155",77
"CL0000057.156",75
"CL0000057.157",76
"CL0000057.158",75
"CL0000057.159",60
"CL0000057.160",77
"CL0000057.161",74
"CL0000057.162",61
"CL0000057.163",75
"CL0000057.164",75
"CL0000057.165",61
"CL0000057.166",75
"CL0000057.167",75
"CL0000057.168",74
"CL0000057.169",76
"CL0000057.170",75
"CL0000057.171",74
"CL0000057.172",61
"CL0000057.173",76
"CL0000057.174",130
"CL0000057.175",76
"CL0000057.176",76
"CL0000057.177",75
"CL0000057.178",74
"CL0000057.179",75
"CL0000057.180",76
"CL0000057.181",76
"CL0000057.182",61
"CL0000057.183",74
"CL0000057.184",74
"CL0000057.185",75
"CL0000057.186",75
"CL0000057.187",77
"CL0000057.188",77
"CL0000057.189",75
"CL0000057.190",75
"CL0000057.191",77
"CL0000057.192",77
"CL0000057.193",75
"CL0000057.194",76
"CL0000057.195",60
"CL0000057.196",75
"CL0000057.197",75
"CL0000057.198",75
"CL0000057.199",75
"CL0000057.200",75
"CL0000057.201",74
"CL0000057.202",77
"CL0000057.203",77
"CL0000057.204",75
"CL0000057.205",75
"CL0000057.206",77
"CL0000057.207",75
"CL0000057.208",77
"CL0000057.209",76
