"","x"
"CL0000057.7776",70
"CL0000057.7777",69
"CL0000057.7778",70
"CL0000057.7779",70
"CL0000057.7780",70
"CL0000057.7781",73
"CL0000057.7782",69
"CL0000057.7783",69
"CL0000057.7784",67
"CL0000057.7785",69
"CL0000057.7786",69
"CL0000057.7787",70
"CL0000057.7788",72
"CL0000057.7789",69
"CL0000057.7790",69
"CL0000057.7791",70
"CL0000057.7792",70
"CL0000057.7793",69
"CL0000057.7794",67
"CL0000057.7795",5
"CL0000057.7796",69
"CL0000057.7797",69
"CL0000057.7798",69
"CL0000057.7799",70
"CL0000057.7800",69
"CL0000057.7801",69
"CL0000057.7802",69
"CL0000057.7803",69
"CL0000057.7804",69
"CL0000057.7805",69
"CL0000057.7806",70
"CL0000057.7807",70
"CL0000057.7808",69
"CL0000057.7809",73
"CL0000057.7810",73
"CL0000057.7811",73
"CL0000057.7812",73
"CL0000057.7813",64
"CL0000057.7814",73
"CL0000057.7815",73
"CL0000057.7816",72
"CL0000057.7817",73
"CL0000057.7818",67
"CL0000057.7819",65
"CL0000057.7820",72
"CL0000057.7821",71
"CL0000057.7822",71
"CL0000057.7823",66
"CL0000057.7824",73
"CL0000057.7825",74
"CL0000057.7826",73
"CL0000057.7827",73
"CL0000057.7828",75
"CL0000057.7829",73
"CL0000057.7830",73
"CL0000057.7831",66
"CL0000057.7832",74
"CL0000057.7833",68
"CL0000057.7834",71
"CL0000057.7835",74
"CL0000057.7836",73
"CL0000057.7837",71
"CL0000057.7838",72
"CL0000057.7839",67
"CL0000057.7840",73
"CL0000057.7841",73
"CL0000057.7842",75
"CL0000057.7843",72
"CL0000057.7844",73
"CL0000057.7845",72
"CL0000057.7846",73
"CL0000057.7847",73
"CL0000057.7848",73
"CL0000057.7849",74
"CL0000057.7850",71
"CL0000057.7851",74
"CL0000057.7852",71
"CL0000057.7853",66
"CL0000057.7854",72
"CL0000057.7855",73
"CL0000057.7856",73
"CL0000057.7857",66
"CL0000057.7858",66
"CL0000057.7859",73
"CL0000057.7860",73
"CL0000057.7861",71
"CL0000057.7862",71
"CL0000057.7863",73
"CL0000057.7864",74
"CL0000057.7865",66
"CL0000057.7866",67
"CL0000057.7867",74
"CL0000057.7868",75
"CL0000057.7869",75
"CL0000057.7870",73
"CL0000057.7871",71
"CL0000057.7872",75
"CL0000057.7873",72
"CL0000057.7874",74
"CL0000057.7875",65
"CL0000057.7876",67
"CL0000057.7877",72
"CL0000057.7878",67
"CL0000057.7879",67
"CL0000057.7880",71
"CL0000057.7881",65
"CL0000057.7882",71
"CL0000057.7883",71
"CL0000057.7884",73
"CL0000057.7885",73
"CL0000057.7886",71
"CL0000057.7887",61
"CL0000057.7888",72
"CL0000057.7889",71
"CL0000057.7890",73
"CL0000057.7891",72
"CL0000057.7892",74
"CL0000057.7893",72
"CL0000057.7894",73
"CL0000057.7895",67
"CL0000057.7896",66
"CL0000057.7897",73
"CL0000057.7898",73
"CL0000057.7899",71
"CL0000057.7900",73
"CL0000057.7901",73
"CL0000057.7902",73
"CL0000057.7903",73
"CL0000057.7904",71
"CL0000057.7905",73
"CL0000057.7906",71
"CL0000057.7907",73
"CL0000057.7908",73
"CL0000057.7909",73
"CL0000057.7910",74
"CL0000057.7911",66
"CL0000057.7912",66
"CL0000057.7913",74
"CL0000057.7914",64
"CL0000057.7915",71
"CL0000057.7916",74
"CL0000057.7917",64
"CL0000057.7918",67
"CL0000057.7919",72
"CL0000057.7920",73
"CL0000057.7921",68
"CL0000057.7922",66
"CL0000057.7923",73
"CL0000057.7924",73
"CL0000057.7925",67
"CL0000057.7926",66
"CL0000057.7927",73
"CL0000057.7928",73
"CL0000057.7929",74
"CL0000057.7930",65
"CL0000057.7931",68
"CL0000057.7932",67
"CL0000057.7933",71
"CL0000057.7934",71
"CL0000057.7935",71
"CL0000057.7936",73
"CL0000057.7937",71
"CL0000057.7938",74
"CL0000057.7939",67
"CL0000057.7940",73
"CL0000057.7941",73
"CL0000057.7942",66
"CL0000057.7943",73
"CL0000057.7944",64
"CL0000057.7945",65
"CL0000057.7946",71
"CL0000057.7947",73
"CL0000057.7948",68
"CL0000057.7949",73
"CL0000057.7950",73
"CL0000057.7951",65
"CL0000057.7952",73
"CL0000057.7953",73
"CL0000057.7954",75
"CL0000057.7955",65
"CL0000057.7956",73
"CL0000057.7957",73
"CL0000057.7958",64
"CL0000057.7959",73
"CL0000057.7960",73
"CL0000057.7961",71
"CL0000057.7962",67
"CL0000057.7963",73
"CL0000057.7964",72
"CL0000057.7965",102
"CL0000057.7966",74
"CL0000057.7967",66
"CL0000057.7968",73
"CL0000057.7969",66
"CL0000057.7970",74
"CL0000057.7971",73
"CL0000057.7972",73
"CL0000057.7973",71
"CL0000057.7974",73
"CL0000057.7975",73
"CL0000057.7976",73
"CL0000057.7977",74
"CL0000057.7978",73
"CL0000057.7979",71
"CL0000057.7980",73
"CL0000057.7981",73
"CL0000057.7982",73
"CL0000057.7983",74
"CL0000057.7984",71
"CL0000057.7985",73
"CL0000057.7986",72
"CL0000057.7987",74
"CL0000057.7988",73
"CL0000057.7989",67
"CL0000057.7990",74
"CL0000057.7991",73
"CL0000057.7992",73
"CL0000057.7993",71
"CL0000057.7994",73
"CL0000057.7995",71
"CL0000057.7996",74
"CL0000057.7997",74
"CL0000057.7998",59
"CL0000057.7999",67
"CL0000057.8000",60
"CL0000057.8001",64
"CL0000057.8002",73
"CL0000057.8003",74
"CL0000057.8004",72
"CL0000057.8005",66
"CL0000057.8006",65
"CL0000057.8007",71
"CL0000057.8008",74
"CL0000057.8009",72
"CL0000057.8010",73
"CL0000057.8011",72
"CL0000057.8012",73
"CL0000057.8013",71
"CL0000057.8014",64
"CL0000057.8015",72
"CL0000057.8016",68
"CL0000057.8017",72
"CL0000057.8018",67
"CL0000057.8019",71
"CL0000057.8020",71
"CL0000057.8021",72
"CL0000057.8022",65
"CL0000057.8023",65
"CL0000057.8024",73
"CL0000057.8025",65
"CL0000057.8026",73
"CL0000057.8027",73
"CL0000057.8028",67
"CL0000057.8029",65
"CL0000057.8030",73
"CL0000057.8031",73
"CL0000057.8032",73
"CL0000057.8033",67
"CL0000057.8034",74
"CL0000057.8035",71
"CL0000057.8036",68
"CL0000057.8037",75
"CL0000057.8038",73
"CL0000057.8039",73
"CL0000057.8040",68
"CL0000057.8041",71
"CL0000057.8042",73
"CL0000057.8043",74
"CL0000057.8044",71
"CL0000057.8045",73
"CL0000057.8046",73
"CL0000057.8047",72
"CL0000057.8048",65
"CL0000057.8049",73
"CL0000057.8050",74
"CL0000057.8051",73
"CL0000057.8052",71
"CL0000057.8053",74
"CL0000057.8054",74
"CL0000057.8055",73
"CL0000057.8056",67
"CL0000057.8057",65
"CL0000057.8058",73
"CL0000057.8059",73
"CL0000057.8060",73
"CL0000057.8061",71
"CL0000057.8062",65
"CL0000057.8063",71
"CL0000057.8064",75
"CL0000057.8065",73
"CL0000057.8066",71
"CL0000057.8067",71
"CL0000057.8068",66
"CL0000057.8069",73
"CL0000057.8070",73
"CL0000057.8071",65
"CL0000057.8072",73
"CL0000057.8073",65
"CL0000057.8074",73
"CL0000057.8075",72
"CL0000057.8076",67
"CL0000057.8077",74
"CL0000057.8078",66
"CL0000057.8079",71
"CL0000057.8080",73
"CL0000057.8081",67
"CL0000057.8082",65
"CL0000057.8083",105
"CL0000057.8084",72
"CL0000057.8085",66
"CL0000057.8086",74
"CL0000057.8087",65
"CL0000057.8088",73
"CL0000057.8089",72
"CL0000057.8090",72
"CL0000057.8091",71
"CL0000057.8092",74
"CL0000057.8093",73
"CL0000057.8094",74
"CL0000057.8095",65
"CL0000057.8096",66
"CL0000057.8097",67
"CL0000057.8098",74
"CL0000057.8099",73
"CL0000057.8100",73
"CL0000057.8101",75
"CL0000057.8102",73
"CL0000057.8103",72
"CL0000057.8104",71
"CL0000057.8105",73
"CL0000057.8106",68
"CL0000057.8107",71
"CL0000057.8108",73
"CL0000057.8109",72
"CL0000057.8110",68
"CL0000057.8111",67
"CL0000057.8112",66
"CL0000057.8113",73
"CL0000057.8114",71
"CL0000057.8115",72
"CL0000057.8116",74
"CL0000057.8117",74
"CL0000057.8118",65
"CL0000057.8119",74
"CL0000057.8120",73
"CL0000057.8121",65
"CL0000057.8122",72
"CL0000057.8123",73
"CL0000057.8124",67
"CL0000057.8125",75
"CL0000057.8126",74
"CL0000057.8127",67
"CL0000057.8128",72
"CL0000057.8129",72
"CL0000057.8130",67
"CL0000057.8131",73
"CL0000057.8132",65
"CL0000057.8133",73
"CL0000057.8134",64
"CL0000057.8135",73
"CL0000057.8136",73
"CL0000057.8137",73
"CL0000057.8138",73
"CL0000057.8139",73
"CL0000057.8140",67
"CL0000057.8141",71
"CL0000057.8142",74
"CL0000057.8143",73
"CL0000057.8144",67
"CL0000057.8145",73
"CL0000057.8146",73
"CL0000057.8147",72
"CL0000057.8148",74
"CL0000057.8149",65
"CL0000057.8150",74
"CL0000057.8151",75
"CL0000057.8152",71
"CL0000057.8153",72
"CL0000057.8154",73
"CL0000057.8155",73
"CL0000057.8156",73
"CL0000057.8157",73
"CL0000057.8158",71
"CL0000057.8159",66
"CL0000057.8160",74
"CL0000057.8161",67
"CL0000057.8162",74
"CL0000057.8163",74
"CL0000057.8164",74
"CL0000057.8165",74
"CL0000057.8166",67
"CL0000057.8167",72
"CL0000057.8168",73
"CL0000057.8169",72
"CL0000057.8170",64
"CL0000057.8171",67
"CL0000057.8172",73
"CL0000057.8173",71
"CL0000057.8174",73
"CL0000057.8175",67
"CL0000057.8176",74
"CL0000057.8177",74
"CL0000057.8178",72
"CL0000057.8179",73
"CL0000057.8180",73
"CL0000057.8181",71
"CL0000057.8182",67
"CL0000057.8183",65
"CL0000057.8184",65
"CL0000057.8185",74
"CL0000057.8186",73
"CL0000057.8187",67
"CL0000057.8188",71
"CL0000057.8189",65
"CL0000057.8190",73
"CL0000057.8191",73
"CL0000057.8192",67
"CL0000057.8193",74
"CL0000057.8194",66
"CL0000057.8195",73
"CL0000057.8196",74
"CL0000057.8197",73
"CL0000057.8198",63
"CL0000057.8199",73
"CL0000057.8200",66
"CL0000057.8201",71
"CL0000057.8202",71
"CL0000057.8203",74
"CL0000057.8204",73
"CL0000057.8205",61
"CL0000057.8206",73
"CL0000057.8207",74
"CL0000057.8208",74
"CL0000057.8209",67
"CL0000057.8210",72
"CL0000057.8211",73
"CL0000057.8212",73
"CL0000057.8213",67
"CL0000057.8214",73
"CL0000057.8215",66
"CL0000057.8216",73
"CL0000057.8217",74
"CL0000057.8218",73
"CL0000057.8219",73
"CL0000057.8220",74
"CL0000057.8221",74
"CL0000057.8222",71
"CL0000057.8223",71
"CL0000057.8224",65
"CL0000057.8225",66
"CL0000057.8226",74
"CL0000057.8227",73
"CL0000057.8228",71
"CL0000057.8229",71
"CL0000057.8230",65
"CL0000057.8231",67
"CL0000057.8232",73
"CL0000057.8233",71
"CL0000057.8234",74
"CL0000057.8235",73
"CL0000057.8236",73
"CL0000057.8237",72
"CL0000057.8238",65
"CL0000057.8239",105
"CL0000057.8240",66
"CL0000057.8241",74
"CL0000057.8242",65
"CL0000057.8243",71
"CL0000057.8244",74
"CL0000057.8245",73
"CL0000057.8246",74
"CL0000057.8247",73
"CL0000057.8248",64
"CL0000057.8249",73
"CL0000057.8250",66
"CL0000057.8251",71
"CL0000057.8252",71
"CL0000057.8253",65
"CL0000057.8254",74
"CL0000057.8255",64
"CL0000057.8256",71
"CL0000057.8257",66
"CL0000057.8258",74
"CL0000057.8259",66
"CL0000057.8260",71
"CL0000057.8261",72
"CL0000057.8262",66
"CL0000057.8263",72
"CL0000057.8264",73
"CL0000057.8265",73
"CL0000057.8266",73
"CL0000057.8267",73
"CL0000057.8268",71
"CL0000057.8269",68
"CL0000057.8270",66
"CL0000057.8271",73
"CL0000057.8272",71
"CL0000057.8273",74
"CL0000057.8274",73
"CL0000057.8275",74
"CL0000057.8276",72
"CL0000057.8277",71
"CL0000057.8278",73
"CL0000057.8279",73
"CL0000057.8280",67
"CL0000057.8281",67
"CL0000057.8282",73
"CL0000057.8283",67
"CL0000057.8284",66
"CL0000057.8285",73
"CL0000057.8286",68
"CL0000057.8287",67
"CL0000057.8288",65
"CL0000057.8289",73
"CL0000057.8290",74
"CL0000057.8291",72
"CL0000057.8292",74
"CL0000057.8293",71
"CL0000057.8294",71
"CL0000057.8295",71
"CL0000057.8296",72
"CL0000057.8297",65
"CL0000057.8298",66
"CL0000057.8299",72
"CL0000057.8300",73
"CL0000057.8301",67
"CL0000057.8302",74
"CL0000057.8303",73
"CL0000057.8304",65
"CL0000057.8305",73
"CL0000057.8306",74
"CL0000057.8307",68
"CL0000057.8308",71
"CL0000057.8309",74
"CL0000057.8310",65
"CL0000057.8311",67
"CL0000057.8312",73
"CL0000057.8313",75
"CL0000057.8314",74
"CL0000057.8315",73
"CL0000057.8316",66
"CL0000057.8317",73
"CL0000057.8318",67
"CL0000057.8319",73
"CL0000057.8320",72
"CL0000057.8321",73
"CL0000057.8322",67
"CL0000057.8323",105
"CL0000057.8324",75
"CL0000057.8325",65
"CL0000057.8326",74
"CL0000057.8327",73
"CL0000057.8328",73
"CL0000057.8329",65
"CL0000057.8330",73
"CL0000057.8331",71
"CL0000057.8332",72
"CL0000057.8333",72
"CL0000057.8334",68
"CL0000057.8335",66
"CL0000057.8336",68
"CL0000057.8337",64
"CL0000057.8338",73
"CL0000057.8339",74
"CL0000057.8340",67
"CL0000057.8341",74
"CL0000057.8342",74
"CL0000057.8343",71
"CL0000057.8344",71
"CL0000057.8345",72
"CL0000057.8346",73
"CL0000057.8347",67
"CL0000057.8348",67
"CL0000057.8349",71
"CL0000057.8350",74
"CL0000057.8351",73
"CL0000057.8352",71
"CL0000057.8353",73
"CL0000057.8354",65
"CL0000057.8355",73
"CL0000057.8356",74
"CL0000057.8357",73
"CL0000057.8358",72
"CL0000057.8359",66
"CL0000057.8360",73
"CL0000057.8361",65
"CL0000057.8362",73
"CL0000057.8363",73
"CL0000057.8364",61
"CL0000057.8365",66
"CL0000057.8366",72
"CL0000057.8367",66
"CL0000057.8368",74
"CL0000057.8369",73
"CL0000057.8370",74
"CL0000057.8371",72
"CL0000057.8372",71
"CL0000057.8373",66
"CL0000057.8374",66
"CL0000057.8375",74
"CL0000057.8376",72
"CL0000057.8377",67
"CL0000057.8378",73
"CL0000057.8379",73
"CL0000057.8380",72
"CL0000057.8381",72
"CL0000057.8382",74
"CL0000057.8383",71
"CL0000057.8384",64
"CL0000057.8385",72
"CL0000057.8386",73
"CL0000057.8387",74
"CL0000057.8388",75
"CL0000057.8389",66
"CL0000057.8390",73
"CL0000057.8391",72
"CL0000057.8392",73
"CL0000057.8393",64
"CL0000057.8394",74
"CL0000057.8395",72
"CL0000057.8396",68
"CL0000057.8397",65
"CL0000057.8398",72
"CL0000057.8399",72
"CL0000057.8400",67
"CL0000057.8401",73
"CL0000057.8402",73
"CL0000057.8403",73
"CL0000057.8404",65
"CL0000057.8405",73
"CL0000057.8406",72
"CL0000057.8407",72
"CL0000057.8408",74
"CL0000057.8409",68
"CL0000057.8410",66
"CL0000057.8411",64
"CL0000057.8412",73
"CL0000057.8413",73
"CL0000057.8414",72
"CL0000057.8415",75
"CL0000057.8416",67
"CL0000057.8417",75
"CL0000057.8418",75
"CL0000057.8419",75
"CL0000057.8420",67
"CL0000057.8421",68
"CL0000057.8422",67
"CL0000057.8423",67
"CL0000057.8424",67
"CL0000057.8425",75
"CL0000057.8426",67
"CL0000057.8427",75
"CL0000057.8428",75
"CL0000057.8429",75
"CL0000057.8430",68
"CL0000057.8431",75
"CL0000057.8432",67
"CL0000057.8433",68
"CL0000057.8434",75
"CL0000057.8435",75
"CL0000057.8436",67
"CL0000057.8437",73
"CL0000057.8438",75
"CL0000057.8439",75
"CL0000057.8440",68
"CL0000057.8441",68
"CL0000057.8442",68
"CL0000057.8443",73
"CL0000057.8444",68
"CL0000057.8445",75
"CL0000057.8446",72
"CL0000057.8447",75
"CL0000057.8448",67
"CL0000057.8449",68
"CL0000057.8450",68
"CL0000057.8451",64
"CL0000057.8452",67
"CL0000057.8453",68
"CL0000057.8454",64
"CL0000057.8455",75
"CL0000057.8456",68
"CL0000057.8457",67
"CL0000057.8458",72
"CL0000057.8459",74
"CL0000057.8460",68
"CL0000057.8461",75
"CL0000057.8462",67
"CL0000057.8463",68
"CL0000057.8464",75
"CL0000057.8465",64
"CL0000057.8466",75
"CL0000057.8467",75
"CL0000057.8468",68
"CL0000057.8469",64
"CL0000057.8470",64
"CL0000057.8471",75
"CL0000057.8472",67
"CL0000057.8473",75
"CL0000057.8474",73
"CL0000057.8475",75
"CL0000057.8476",75
"CL0000057.8477",65
"CL0000057.8478",75
"CL0000057.8479",75
"CL0000057.8480",67
"CL0000057.8481",68
"CL0000057.8482",68
"CL0000057.8483",67
"CL0000057.8484",72
"CL0000057.8485",67
"CL0000057.8486",66
"CL0000057.8487",64
"CL0000057.8488",72
"CL0000057.8489",75
"CL0000057.8490",73
"CL0000057.8491",75
"CL0000057.8492",72
"CL0000057.8493",68
"CL0000057.8494",75
"CL0000057.8495",68
"CL0000057.8496",75
"CL0000057.8497",64
"CL0000057.8498",74
"CL0000057.8499",72
"CL0000057.8500",75
"CL0000057.8501",67
"CL0000057.8502",68
"CL0000057.8503",73
"CL0000057.8504",75
"CL0000057.8505",75
"CL0000057.8506",68
"CL0000057.8507",64
"CL0000057.8508",75
"CL0000057.8509",64
"CL0000057.8510",61
"CL0000057.8511",67
"CL0000057.8512",75
"CL0000057.8513",75
"CL0000057.8514",75
"CL0000057.8515",64
"CL0000057.8516",75
"CL0000057.8517",64
"CL0000057.8518",75
"CL0000057.8519",73
"CL0000057.8520",74
"CL0000057.8521",73
"CL0000057.8522",73
"CL0000057.8523",72
"CL0000057.8524",68
"CL0000057.8525",68
"CL0000057.8526",74
"CL0000057.8527",72
"CL0000057.8528",75
"CL0000057.8529",75
"CL0000057.8530",64
"CL0000057.8531",75
"CL0000057.8532",75
"CL0000057.8533",75
"CL0000057.8534",64
"CL0000057.8535",64
"CL0000057.8536",67
"CL0000057.8537",75
"CL0000057.8538",67
"CL0000057.8539",75
"CL0000057.8540",68
"CL0000057.8541",75
"CL0000057.8542",61
"CL0000057.8543",68
"CL0000057.8544",75
"CL0000057.8545",67
"CL0000057.8546",64
"CL0000057.8547",73
"CL0000057.8548",75
"CL0000057.8549",75
"CL0000057.8550",67
"CL0000057.8551",72
"CL0000057.8552",75
"CL0000057.8553",75
"CL0000057.8554",68
"CL0000057.8555",64
"CL0000057.8556",72
"CL0000057.8557",64
"CL0000057.8558",64
"CL0000057.8559",75
"CL0000057.8560",71
"CL0000057.8561",68
"CL0000057.8562",75
"CL0000057.8563",74
"CL0000057.8564",67
"CL0000057.8565",64
"CL0000057.8566",75
"CL0000057.8567",73
"CL0000057.8568",68
"CL0000057.8569",68
"CL0000057.8570",75
"CL0000057.8571",75
"CL0000057.8572",75
"CL0000057.8573",67
"CL0000057.8574",67
"CL0000057.8575",67
"CL0000057.8576",62
"CL0000057.8577",72
"CL0000057.8578",75
"CL0000057.8579",68
"CL0000057.8580",67
"CL0000057.8581",72
"CL0000057.8582",75
"CL0000057.8583",75
"CL0000057.8584",75
"CL0000057.8585",67
"CL0000057.8586",75
"CL0000057.8587",75
"CL0000057.8588",75
"CL0000057.8589",67
"CL0000057.8590",68
"CL0000057.8591",68
"CL0000057.8592",72
"CL0000057.8593",68
"CL0000057.8594",68
"CL0000057.8595",75
"CL0000057.8596",75
"CL0000057.8597",68
"CL0000057.8598",64
"CL0000057.8599",68
"CL0000057.8600",67
"CL0000057.8601",67
"CL0000057.8602",74
"CL0000057.8603",75
"CL0000057.8604",75
"CL0000057.8605",75
"CL0000057.8606",75
"CL0000057.8607",75
"CL0000057.8608",68
"CL0000057.8609",68
"CL0000057.8610",75
"CL0000057.8611",64
"CL0000057.8612",75
"CL0000057.8613",64
"CL0000057.8614",64
"CL0000057.8615",75
"CL0000057.8616",64
"CL0000057.8617",67
"CL0000057.8618",68
"CL0000057.8619",73
"CL0000057.8620",64
"CL0000057.8621",75
"CL0000057.8622",64
"CL0000057.8623",75
"CL0000057.8624",68
"CL0000057.8625",68
"CL0000057.8626",68
"CL0000057.8627",67
"CL0000057.8628",68
"CL0000057.8629",67
"CL0000057.8630",73
"CL0000057.8631",64
"CL0000057.8632",75
"CL0000057.8633",64
"CL0000057.8634",75
"CL0000057.8635",64
"CL0000057.8636",75
"CL0000057.8637",67
"CL0000057.8638",68
"CL0000057.8639",68
"CL0000057.8640",64
"CL0000057.8641",75
"CL0000057.8642",68
"CL0000057.8643",64
"CL0000057.8644",68
"CL0000057.8645",75
"CL0000057.8646",75
"CL0000057.8647",66
"CL0000057.8648",75
"CL0000057.8649",68
"CL0000057.8650",68
"CL0000057.8651",74
"CL0000057.8652",72
"CL0000057.8653",75
"CL0000057.8654",64
"CL0000057.8655",75
"CL0000057.8656",75
"CL0000057.8657",72
"CL0000057.8658",68
"CL0000057.8659",68
"CL0000057.8660",75
"CL0000057.8661",68
"CL0000057.8662",72
"CL0000057.8663",67
"CL0000057.8664",75
"CL0000057.8665",61
"CL0000057.8666",67
"CL0000057.8667",75
"CL0000057.8668",73
"CL0000057.8669",75
"CL0000057.8670",67
"CL0000057.8671",72
"CL0000057.8672",75
"CL0000057.8673",72
"CL0000057.8674",75
"CL0000057.8675",75
"CL0000057.8676",68
"CL0000057.8677",67
"CL0000057.8678",67
"CL0000057.8679",67
"CL0000057.8680",67
"CL0000057.8681",67
"CL0000057.8682",74
"CL0000057.8683",67
"CL0000057.8684",74
"CL0000057.8685",75
"CL0000057.8686",64
"CL0000057.8687",75
"CL0000057.8688",68
"CL0000057.8689",75
"CL0000057.8690",75
"CL0000057.8691",67
"CL0000057.8692",75
"CL0000057.8693",67
"CL0000057.8694",68
"CL0000057.8695",68
"CL0000057.8696",68
"CL0000057.8697",75
"CL0000057.8698",68
"CL0000057.8699",67
"CL0000057.8700",68
"CL0000057.8701",75
"CL0000057.8702",67
"CL0000057.8703",68
"CL0000057.8704",67
"CL0000057.8705",64
"CL0000057.8706",68
"CL0000057.8707",67
"CL0000057.8708",64
"CL0000057.8709",67
"CL0000057.8710",68
"CL0000057.8711",68
"CL0000057.8712",67
"CL0000057.8713",68
"CL0000057.8714",75
"CL0000057.8715",66
"CL0000057.8716",67
"CL0000057.8717",61
"CL0000057.8718",68
"CL0000057.8719",67
"CL0000057.8720",68
"CL0000057.8721",74
"CL0000057.8722",68
"CL0000057.8723",64
"CL0000057.8724",75
"CL0000057.8725",64
"CL0000057.8726",75
"CL0000057.8727",74
"CL0000057.8728",68
"CL0000057.8729",68
"CL0000057.8730",68
"CL0000057.8731",75
"CL0000057.8732",59
"CL0000057.8733",72
"CL0000057.8734",75
"CL0000057.8735",68
"CL0000057.8736",66
"CL0000057.8737",67
"CL0000057.8738",74
"CL0000057.8739",65
"CL0000057.8740",75
"CL0000057.8741",75
"CL0000057.8742",75
"CL0000057.8743",75
"CL0000057.8744",64
"CL0000057.8745",75
"CL0000057.8746",73
"CL0000057.8747",68
"CL0000057.8748",67
"CL0000057.8749",72
"CL0000057.8750",73
"CL0000057.8751",68
"CL0000057.8752",64
"CL0000057.8753",67
"CL0000057.8754",75
"CL0000057.8755",68
"CL0000057.8756",72
"CL0000057.8757",75
"CL0000057.8758",68
"CL0000057.8759",73
"CL0000057.8760",64
"CL0000057.8761",72
"CL0000057.8762",68
"CL0000057.8763",71
"CL0000057.8764",72
"CL0000057.8765",71
"CL0000057.8766",72
"CL0000057.8767",74
"CL0000057.8768",67
"CL0000057.8769",67
"CL0000057.8770",75
"CL0000057.8771",64
"CL0000057.8772",64
"CL0000057.8773",68
"CL0000057.8774",67
"CL0000057.8775",68
"CL0000057.8776",67
"CL0000057.8777",64
"CL0000057.8778",75
"CL0000057.8779",75
"CL0000057.8780",67
"CL0000057.8781",75
"CL0000057.8782",67
"CL0000057.8783",68
"CL0000057.8784",67
"CL0000057.8785",65
"CL0000057.8786",64
"CL0000057.8787",64
"CL0000057.8788",64
"CL0000057.8789",72
"CL0000057.8790",67
"CL0000057.8791",75
"CL0000057.8792",72
"CL0000057.8793",68
"CL0000057.8794",75
"CL0000057.8795",75
"CL0000057.8796",64
"CL0000057.8797",73
"CL0000057.8798",75
"CL0000057.8799",68
"CL0000057.8800",68
"CL0000057.8801",68
"CL0000057.8802",75
"CL0000057.8803",67
"CL0000057.8804",75
"CL0000057.8805",75
"CL0000057.8806",67
"CL0000057.8807",67
"CL0000057.8808",75
"CL0000057.8809",68
"CL0000057.8810",64
"CL0000057.8811",61
"CL0000057.8812",68
"CL0000057.8813",64
"CL0000057.8814",68
"CL0000057.8815",75
"CL0000057.8816",64
"CL0000057.8817",75
"CL0000057.8818",67
"CL0000057.8819",68
"CL0000057.8820",75
"CL0000057.8821",75
"CL0000057.8822",68
"CL0000057.8823",68
"CL0000192.2039",90
"CL0000192.2040",90
"CL0000192.2041",90
"CL0000192.2042",90
"CL0000192.2043",90
"CL0000192.2044",90
"CL0000192.2045",90
"CL0000192.2046",90
"CL0000192.2047",90
"CL0000192.2048",90
"CL0000192.2049",90
"CL0000192.2050",90
"CL0000192.2051",90
"CL0000192.2052",90
"CL0000192.2053",90
"CL0000192.2054",90
"CL0000192.2055",90
"CL0000192.2056",90
"CL0000192.2057",90
"CL0000192.2058",90
"CL0000192.2059",90
"CL0000192.2060",90
"CL0000192.2061",90
"CL0000192.2062",90
"CL0000192.2063",90
"CL0000192.2064",90
"CL0000192.2065",90
"CL0000192.2066",90
"CL0000192.2067",90
"CL0000192.2068",90
"CL0000192.2069",90
"CL0000192.2070",90
"CL0000192.2071",90
"CL0000192.2072",90
"CL0000192.2073",90
"CL0000192.2074",90
"CL0000192.2075",90
"CL0000192.2076",90
"CL0000192.2077",90
"CL0000192.2078",90
"CL0000192.2079",90
"CL0000192.2080",90
"CL0000192.2081",90
"CL0000192.2082",90
"CL0000192.2083",90
"CL0000192.2084",90
"CL0000192.2085",90
"CL0000192.2086",90
"CL0000192.2087",90
"CL0000192.2088",90
"CL0000192.2089",90
"CL0000192.2090",90
"CL0000192.2091",90
"CL0000192.2092",90
"CL0000192.2093",90
"CL0000192.2094",90
"CL0000192.2095",90
"CL0000192.2096",90
"CL0000192.2097",90
"CL0000192.2098",90
"CL0000192.2099",90
"CL0000192.2100",90
"CL0000192.2101",90
"CL0000192.2102",90
"CL0000192.2103",90
"CL0000192.2104",90
"CL0000192.2105",90
"CL0000192.2106",90
"CL0000192.2107",90
"CL0000192.2108",90
"CL0000192.2109",90
"CL0000192.2110",90
"CL0000192.2111",90
"CL0000192.2112",90
"CL0000192.2113",90
"CL0000192.2114",90
"CL0000192.2115",90
"CL0000192.2116",90
"CL0000192.2117",90
"CL0000192.2118",90
"CL0000192.2119",90
"CL0000192.2120",90
"CL0000192.2121",90
"CL0000192.2122",90
"CL0000192.2123",90
"CL0000192.2124",90
"CL0000192.2125",90
"CL0000192.2126",90
"CL0000192.2127",90
"CL0000192.2128",90
"CL0000192.2129",90
"CL0000192.2130",90
"CL0000192.2131",90
"CL0000192.2132",90
"CL0000192.2133",90
"CL0000192.2134",90
"CL0000192.2135",90
"CL0000192.2136",90
"CL0000192.2137",90
"CL0000192.2138",90
"CL0000192.2139",90
"CL0000192.2140",90
"CL0000192.2141",90
"CL0000192.2142",90
"CL0000192.2143",90
"CL0000192.2144",90
"CL0000192.2145",90
"CL0000192.2146",90
"CL0000192.2147",90
"CL0000192.2148",90
"CL0000192.2149",90
"CL0000192.2150",90
"CL0000192.2151",90
"CL0000192.2152",90
"CL0000192.2153",90
"CL0000192.2154",90
"CL0000192.2155",90
"CL0000192.2156",90
